2025-11-27 15:47:28.995 | INFO     | AutoResponder initialized 
2025-11-27 16:44:11.015 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:11.017 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:403c9436, exec:57deb757]
2025-11-27 16:44:11.017 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:403c9436, exec:57deb757]
2025-11-27 16:44:11.018 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:11.020 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:11.020 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:12.025 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:403c9436, exec:57deb757]
2025-11-27 16:44:12.026 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:403c9436, exec:57deb757]
2025-11-27 16:44:12.031 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:403c9436, exec:57deb757]
2025-11-27 16:44:12.031 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:12.032 | INFO     | ⏳ Retrying SSH execution in 20 seconds... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.032 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 3/3 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.033 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.041 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.042 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.043 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.045 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.046 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.047 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.050 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:32.051 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.082 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.084 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.093 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.095 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.096 | INFO     | 🤖 Starting OpenCode execution on server... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.097 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.104 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.105 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.105 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.107 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.108 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.109 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.112 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:33.113 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.169 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.170 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.177 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.178 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.179 | ERROR    | ❌ All 3 SSH execution attempts failed for server [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.180 | ERROR    | ❌ Plan execution failed after 36.41s [alert:403c9436, exec:57deb757]
2025-11-27 16:44:34.180 | INFO     | 🚨 NEW ALERT DETECTED - Source: unknown -> Target: unknown | Type: unknown [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.181 | INFO     | 📝 Generating remediation plan... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.182 | INFO     | Alert formatted for planner (full text below) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.188 | INFO     | ✅ Plan generated successfully (0.01s) | Executor: 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.189 | INFO     | 🚀 Starting plan execution via SSH... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.190 | INFO     | 🎯 Target determined: server at 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.191 | INFO     | 🔑 Checking SSH key setup... 
2025-11-27 16:44:34.194 | INFO     | ✅ SSH client found: /usr/bin/ssh 
2025-11-27 16:44:34.196 | INFO     | ✅ ssh-keygen found: /usr/bin/ssh-keygen 
2025-11-27 16:44:34.197 | INFO     | ✅ SSH key permissions set correctly 
2025-11-27 16:44:34.198 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 1/3 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.199 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.207 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.209 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.210 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.211 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.212 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.214 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.216 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:34.217 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.257 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.258 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.267 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.268 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.269 | INFO     | 🤖 Starting OpenCode execution on server... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.270 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.285 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.287 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.288 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.290 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.291 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.293 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.299 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:35.300 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:36.346 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:36.348 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:36.357 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:36.357 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:36.358 | INFO     | ⏳ Retrying SSH execution in 10 seconds... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.368 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 2/3 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.369 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.376 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.377 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.378 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.379 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.380 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.382 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.384 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:46.385 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.417 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.417 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.426 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.427 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.427 | INFO     | 🤖 Starting OpenCode execution on server... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.428 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.437 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.438 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.439 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.442 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.443 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.445 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.449 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:47.451 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:48.507 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:48.507 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:48.516 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:48.516 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:44:48.517 | INFO     | ⏳ Retrying SSH execution in 20 seconds... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.536 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 3/3 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.537 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.542 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.542 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.543 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.544 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.544 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.545 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.547 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:08.547 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.561 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.562 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.567 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.567 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.568 | INFO     | 🤖 Starting OpenCode execution on server... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.568 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.575 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.575 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.575 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.576 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.577 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.578 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.580 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:09.580 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.585 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.586 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.591 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.592 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.592 | ERROR    | ❌ All 3 SSH execution attempts failed for server [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.592 | ERROR    | ❌ Plan execution failed after 36.40s [alert:3c6a654c, exec:99b36543]
2025-11-27 16:45:10.593 | INFO     | 🚨 NEW ALERT DETECTED - Source: unknown -> Target: unknown | Type: unknown [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.593 | INFO     | 📝 Generating remediation plan... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.593 | INFO     | Alert formatted for planner (full text below) [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.596 | INFO     | ✅ Plan generated successfully (0.00s) | Executor: 172.31.0.10 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.597 | INFO     | 🚀 Starting plan execution via SSH... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.597 | INFO     | 🎯 Target determined: server at 172.31.0.10 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.597 | INFO     | 🔑 Checking SSH key setup... 
2025-11-27 16:45:10.598 | INFO     | ✅ SSH client found: /usr/bin/ssh 
2025-11-27 16:45:10.599 | INFO     | ✅ ssh-keygen found: /usr/bin/ssh-keygen 
2025-11-27 16:45:10.599 | INFO     | ✅ SSH key permissions set correctly 
2025-11-27 16:45:10.600 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 1/3 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.600 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.605 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.605 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.605 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.606 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.607 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.607 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.609 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:10.610 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.673 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.674 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.679 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.680 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.680 | INFO     | 🤖 Starting OpenCode execution on server... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.681 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.687 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.688 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.688 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.689 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.690 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.691 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.693 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:11.693 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:12.697 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:24a79017, exec:70c086a3]
2025-11-27 16:45:12.698 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:24a79017, exec:70c086a3]
